Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,passChiave,passChiave_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,assist,assist_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,perdePalla,perdePalla_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,duelli,duelli_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,interventoPositivo,interventoPositivo_MEAN,retiSub,retiSub_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,thirdPass,thirdPass_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,palleLaterali,palleLaterali_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,falliSubiti,falliSubiti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,ammonizioni,ammonizioni_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,interventoNegativo,interventoNegativo_MEAN,autogol,autogol_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,golProcurati,golProcurati_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,cutBack,cutBack_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoRimessa,golSviluppoRimessa_PERC,golSviluppoRimessa_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN
13315,DIOGO JOSE',TEIXEIRA DA SILVA,JOTA D.,04-12-1996,2023,114,38,3,1.00,2,66.67%,0.67,37,12.33,5,13.51%,1.67,25,67.57%,8.33,2,40.00%,0.67,47,15.67,5,10.64%,1.67,,,3,1.00,2,66.67%,0.67,13,4.33,4,1.33,4,30.77%,1.33,2,50.00%,0.67,5,1.67,2,40.00%,0.67,1,0.33,1,100.00%,0.33,33,11.00,15,45.45%,5.00,9,60.00%,3.00,12,80.00%,4.00,13,39.39%,4.33,5,38.46%,1.67,10,30.30%,3.33,6,60.00%,2.00,2,0.67,,,,,0.666,0.222,0.129,0.043,0.359,0.120,0.119,0.040,0.468,0.156,-0.537,-0.179,0.666,0.222,0.666,0.222,2,0.67,1,50.00%,0.33,2,100.00%,0.67,,,,6,12.77%,2.00,,,,,,,,,,,1,0.33,,,,,,,1,0.33,2,6.06%,0.67,2,0.67,,,,,,,,,,,,,,,,,1,100.00%,0.33,1,25.00%,0.33,6,46.15%,2.00,,,,,,,,,,,,,,,3,50.00%,1.00,,,,,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13794,ANTONIN,BARAK,BARAK A.,03-12-1994,2023,50,17,1,0.33,,,,27,9.00,4,14.81%,1.33,22,81.48%,7.33,3,75.00%,1.00,26,8.67,1,3.85%,0.33,1,0.33,1,0.33,,,,6,2.00,3,1.00,3,50.00%,1.00,1,33.33%,0.33,4,1.33,3,75.00%,1.00,4,1.33,4,100.00%,1.33,20,6.67,6,30.00%,2.00,4,66.67%,1.33,8,133.33%,2.67,5,25.00%,1.67,1,20.00%,0.33,3,15.00%,1.00,1,33.33%,0.33,3,1.00,,,1,0.33,0.000,0.000,0.000,0.000,0.701,0.234,0.044,0.015,0.537,0.179,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,3,11.54%,1.00,,,,,,,,,1,0.33,,,,,,,,,2,0.67,1,5.00%,0.33,1,0.33,,,,,,,,,,,,,,,,,,,,1,33.33%,0.33,,,,,,,,,,,,,,,,2,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,1,0.33,1,0.33,,,,,,
10176,VACLAV,CERNY,CERNY V.,17-10-1997,2023,60,60,,,,,,35,35.00,7,20.00%,7.00,26,74.29%,26.00,4,57.14%,4.00,28,28.00,1,3.57%,1.00,,,,,,,,8,8.00,2,2.00,1,12.50%,1.00,2,100.00%,2.00,1,1.00,1,100.00%,1.00,2,2.00,2,100.00%,2.00,7,7.00,2,28.57%,2.00,1,50.00%,1.00,4,200.00%,4.00,1,14.29%,1.00,,,,2,28.57%,2.00,1,50.00%,1.00,1,1.00,,,1,1.00,0.517,0.517,1.014,1.014,1.542,1.542,0.000,0.000,1.409,1.409,0.498,0.498,0.517,0.517,0.000,0.000,2,2.00,2,100.00%,2.00,1,50.00%,1.00,1,50.00%,1.00,1,3.57%,1.00,,,,,,,,,2,2.00,,,,,,,,,2,2.00,,,,,,1,1.00,1,50.00%,1.00,2,100.00%,2.00,3,3.00,3,100.00%,3.00,,,,1,50.00%,1.00,1,50.00%,1.00,,,,,,,,,,,,,,,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42345,LUKAS,CERV,CERV L.,10-04-2001,2023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13777,TOMAS,CHORY,CHORY T.,26-01-1995,2023,45,23,,,,,,7,3.50,1,14.29%,0.50,4,57.14%,2.00,1,100.00%,0.50,18,9.00,4,22.22%,2.00,5,2.50,,,,,,6,3.00,,,,,,,,,2,1.00,2,100.00%,1.00,1,0.50,1,100.00%,0.50,19,9.50,8,42.11%,4.00,8,100.00%,4.00,10,125.00%,5.00,10,52.63%,5.00,5,50.00%,2.50,3,15.79%,1.50,,,,2,1.00,,,1,0.50,0.498,0.249,0.672,0.336,0.274,0.137,0.000,0.000,0.087,0.044,0.174,0.087,0.498,0.249,0.000,0.000,1,0.50,1,100.00%,0.50,1,100.00%,0.50,,,,1,5.56%,0.50,,,,,,,,,,,,,,,,,,,1,0.50,1,5.26%,0.50,1,0.50,,,,,,,,,,,,,,,,,1,100.00%,0.50,,,,,,,5,100.00%,2.50,,,,,,,,,,,,1,100.00%,0.50,1,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,1,0.50,1,100.00%,0.50,,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,,
60006,MOJMIR,CHYTIL,CHYTIL M.,29-04-1999,2023,120,40,1,0.33,1,100.00%,0.33,17,5.67,3,17.65%,1.00,7,41.18%,2.33,1,33.33%,0.33,33,11.00,4,12.12%,1.33,1,0.33,1,0.33,1,100.00%,0.33,16,5.33,2,0.67,3,18.75%,1.00,,,,5,1.67,2,40.00%,0.67,,,,,,28,9.33,12,42.86%,4.00,5,41.67%,1.67,12,100.00%,4.00,14,50.00%,4.67,6,42.86%,2.00,5,17.86%,1.67,1,20.00%,0.33,2,0.67,,,3,1.00,0.222,0.074,0.000,0.000,0.514,0.171,0.045,0.015,0.206,0.069,-0.222,-0.074,0.222,0.074,0.000,0.000,1,0.33,,,,1,100.00%,0.33,,,,4,12.12%,1.33,,,,,,,,,,,,,,,,,,,2,0.67,3,10.71%,1.00,3,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.33,,,,,,,,,,,,1,25.00%,0.33,,,,,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13139,VLADIMIR,COUFAL,COUFAL V.,22-08-1992,2023,298,99,8,2.67,3,37.50%,1.00,150,50.00,34,22.67%,11.33,111,74.00%,37.00,12,35.29%,4.00,95,31.67,1,1.05%,0.33,3,1.00,5,1.67,3,60.00%,1.00,17,5.67,16,5.33,7,41.18%,2.33,3,18.75%,1.00,5,1.67,2,40.00%,0.67,13,4.33,8,61.54%,2.67,47,15.67,16,34.04%,5.33,5,31.25%,1.67,20,125.00%,6.67,12,25.53%,4.00,5,41.67%,1.67,14,29.79%,4.67,3,21.43%,1.00,2,0.67,,,5,1.67,0.000,0.000,0.000,0.000,5.974,1.991,0.286,0.095,5.974,1.991,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,2,2.11%,0.67,1,20.00%,0.33,,,,,,15,5.00,,,,,,,,,15,5.00,1,2.13%,0.33,1,0.33,,,,,,4,26.67%,1.33,1,0.33,,,,1,100.00%,0.33,,,,3,18.75%,1.00,12,70.59%,4.00,3,100.00%,1.00,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25094,DAVID,DOUDERA,DOUDERA D.,31-05-1998,2023,96,96,3,3.00,,,,27,27.00,2,7.41%,2.00,19,70.37%,19.00,,,,26,26.00,,,,1,1.00,,,,,,6,6.00,2,2.00,5,83.33%,5.00,,,,2,2.00,1,50.00%,1.00,2,2.00,1,50.00%,1.00,5,5.00,3,60.00%,3.00,,,,,,,,,,,,,1,20.00%,1.00,1,100.00%,1.00,,,,,2,2.00,0.000,0.000,0.000,0.000,0.345,0.345,0.000,0.000,0.345,0.345,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,1,3.85%,1.00,,,,,,,,,1,1.00,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100.00%,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24782,ADAM,HLOZEK,HLOZEK A.,25-07-2002,2023,118,59,1,0.50,,,,19,9.50,,,,17,89.47%,8.50,,,,26,13.00,4,15.38%,2.00,,,,,,,,7,3.50,2,1.00,3,42.86%,1.50,1,50.00%,0.50,3,1.50,2,66.67%,1.00,4,2.00,3,75.00%,1.50,22,11.00,8,36.36%,4.00,7,87.50%,3.50,10,125.00%,5.00,2,9.09%,1.00,,,,9,40.91%,4.50,3,33.33%,1.50,3,1.50,,,2,1.00,0.813,0.407,1.959,0.980,0.892,0.446,0.000,0.000,0.660,0.330,1.146,0.573,0.813,0.407,0.031,0.016,4,2.00,4,100.00%,2.00,2,50.00%,1.00,2,50.00%,1.00,1,3.85%,0.50,,,,,,,,,,,,,,,,,,,,,2,9.09%,1.00,2,1.00,,,2,50.00%,1.00,,,,2,1.00,,,,2,100.00%,1.00,2,50.00%,1.00,1,50.00%,0.50,4,57.14%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24403,TOMAS,HOLES,HOLES T.,31-03-1993,2023,296,99,4,1.33,,,,122,40.67,9,7.38%,3.00,95,77.87%,31.67,5,55.56%,1.67,82,27.33,,,,5,1.67,,,,,,17,5.67,18,6.00,6,35.29%,2.00,3,16.67%,1.00,,,,,,11,3.67,5,45.45%,1.67,33,11.00,22,66.67%,7.33,5,22.73%,1.67,6,27.27%,2.00,11,33.33%,3.67,8,72.73%,2.67,7,21.21%,2.33,7,100.00%,2.33,3,1.00,1,0.33,5,1.67,0.049,0.016,0.077,0.026,0.997,0.332,0.000,0.000,0.897,0.299,0.029,0.010,0.049,0.016,0.000,0.000,1,0.33,1,100.00%,0.33,,,,1,100.00%,0.33,1,1.22%,0.33,,,,,,,,,3,1.00,,,,,,,,,3,1.00,1,3.03%,0.33,1,0.33,,,1,100.00%,0.33,2,66.67%,0.67,1,0.33,1,100.00%,0.33,,,,,,,,,,6,35.29%,2.00,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42336,ROBIN,HRANAC,HRANAC R.,29-01-2000,2023,298,99,5,1.67,,,,85,28.33,1,1.18%,0.33,74,87.06%,24.67,1,100.00%,0.33,57,19.00,3,5.26%,1.00,2,0.67,1,0.33,,,,6,2.00,15,5.00,2,33.33%,0.67,4,26.67%,1.33,1,0.33,,,,1,0.33,,,,22,7.33,12,54.55%,4.00,3,25.00%,1.00,8,66.67%,2.67,5,22.73%,1.67,4,80.00%,1.33,10,45.45%,3.33,7,70.00%,2.33,6,2.00,1,0.33,5,1.67,0.435,0.145,0.061,0.020,0.182,0.061,0.058,0.019,-0.346,-0.115,-0.374,-0.125,0.435,0.145,0.324,0.108,2,0.67,1,50.00%,0.33,2,100.00%,0.67,,,,2,3.51%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,1,100.00%,0.33,1,100.00%,0.33,,,,2,33.33%,0.67,,,,,,,,,,,,,,,2,100.00%,0.67,3,1.00,1,0.33,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42335,VITEZSLAV,JAROS,JAROS V.,23-07-2001,2023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.618,1.618,1.618,1.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60731,DAVID,JURASEK,JURASEK D.,07-08-2000,2023,170,85,3,1.50,2,66.67%,1.00,75,37.50,20,26.67%,10.00,49,65.33%,24.50,8,40.00%,4.00,51,25.50,1,1.96%,0.50,3,1.50,3,1.50,2,66.67%,1.00,15,7.50,11,5.50,1,6.67%,0.50,5,45.45%,2.50,5,2.50,,,,5,2.50,4,80.00%,2.00,19,9.50,7,36.84%,3.50,1,14.29%,0.50,8,114.29%,4.00,5,26.32%,2.50,4,80.00%,2.00,3,15.79%,1.50,2,66.67%,1.00,1,0.50,,,2,1.00,0.224,0.112,0.340,0.170,3.296,1.648,0.166,0.083,3.391,1.696,0.117,0.059,0.224,0.112,0.175,0.088,3,1.50,2,66.67%,1.00,1,33.33%,0.50,2,66.67%,1.00,2,3.92%,1.00,,,,,,,,,8,4.00,2,1.00,1,50.00%,0.50,,,,13,6.50,,,,,,,,1,50.00%,0.50,3,37.50%,1.50,3,1.50,1,33.33%,0.50,2,66.67%,1.00,1,50.00%,0.50,3,27.27%,1.50,2,13.33%,1.00,,,,,,,,,,,,,1,0.50,1,50.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36874,MATEJ,JURASEK,JURASEK M.,30-08-2003,2023,58,29,2,1.00,1,50.00%,0.50,27,13.50,12,44.44%,6.00,15,55.56%,7.50,2,16.67%,1.00,29,14.50,2,6.90%,1.00,,,1,0.50,1,100.00%,0.50,6,3.00,1,0.50,,,,,,,8,4.00,6,75.00%,3.00,4,2.00,3,75.00%,1.50,16,8.00,9,56.25%,4.50,5,55.56%,2.50,5,55.56%,2.50,,,,,,,3,18.75%,1.50,1,33.33%,0.50,,,,,1,0.50,0.162,0.081,0.938,0.469,1.690,0.845,0.030,0.015,1.850,0.925,0.776,0.388,0.162,0.081,0.032,0.016,4,2.00,3,75.00%,1.50,,,,4,100.00%,2.00,5,17.24%,2.50,,,,,,,,,8,4.00,,,,,,,,,9,4.50,1,6.25%,0.50,1,0.50,,,3,100.00%,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25571,MATEJ,KOVAR,KOVAR M.,17-05-2000,2023,43,43,,,,,,18,18.00,,,,15,83.33%,15.00,,,,10,10.00,,,,,,,,,,,2,2.00,3,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,3,3.00,2,2.00,1,50.00%,1.00,10,10.00,2,2.00,9,90.00%,9.00,2,100.00%,2.00,6,6.00,2,33.33%,2.00,2,33.33%,2.00,1,100.00%,1.00,,,,1,1.00,2,33.33%,2.00,0.434,0.434,-0.566,-0.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24777,LADISLAV,KREJCI,KREJCI L. 99,20-04-1999,2023,298,99,3,1.00,1,33.33%,0.33,142,47.33,7,4.93%,2.33,122,85.92%,40.67,4,57.14%,1.33,99,33.00,7,7.07%,2.33,5,1.67,2,0.67,1,50.00%,0.33,12,4.00,17,5.67,6,50.00%,2.00,2,11.76%,0.67,2,0.67,2,100.00%,0.67,6,2.00,1,16.67%,0.33,42,14.00,30,71.43%,10.00,7,23.33%,2.33,7,23.33%,2.33,8,19.05%,2.67,6,75.00%,2.00,21,50.00%,7.00,17,80.95%,5.67,6,2.00,1,0.33,5,1.67,0.500,0.167,0.783,0.261,1.287,0.429,0.076,0.025,0.398,0.133,0.284,0.095,0.500,0.167,0.056,0.019,4,1.33,2,50.00%,0.67,3,75.00%,1.00,1,25.00%,0.33,4,4.04%,1.33,,,,,,,,,1,0.33,,,,,,,,,1,0.33,,,,,,,,,,,,,,1,0.33,1,100.00%,0.33,,,,2,100.00%,0.67,,,,8,66.67%,2.67,,,,,,,,,,,,,1,0.33,2,50.00%,0.67,,,,,2,50.00%,0.67,,,,,,,,,,,,,,,,,,,,,,,4,1.33,,,,,,,,,,,,,,,4,100.00%,1.33,,,,,,,,,,,,,,,,,,,,,1,25.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24405,JAN,KUCHTA,KUCHTA J.,08-01-1997,2023,104,52,,,,,,17,8.50,,,,11,64.71%,5.50,,,,23,11.50,2,8.70%,1.00,6,3.00,,,,,,11,5.50,3,1.50,2,18.18%,1.00,,,,,,,,,2,1.00,2,100.00%,1.00,16,8.00,3,18.75%,1.50,1,33.33%,0.50,9,300.00%,4.50,9,56.25%,4.50,2,22.22%,1.00,4,25.00%,2.00,1,25.00%,0.50,1,0.50,,,1,0.50,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.379,-0.190,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,1,4.35%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33.33%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24818,ONDREJ,LINGR,LINGR O.,07-10-1998,2023,99,33,,,,,,27,9.00,4,14.81%,1.33,20,74.07%,6.67,1,25.00%,0.33,34,11.33,5,14.71%,1.67,1,0.33,,,,,,11,3.67,1,0.33,2,18.18%,0.67,,,,1,0.33,1,100.00%,0.33,4,1.33,2,50.00%,0.67,17,5.67,9,52.94%,3.00,3,33.33%,1.00,7,77.78%,2.33,4,23.53%,1.33,2,50.00%,0.67,6,35.29%,2.00,2,33.33%,0.67,,,,,3,1.00,0.590,0.197,0.579,0.193,0.562,0.187,0.000,0.000,0.236,0.079,-0.010,-0.003,0.590,0.197,0.061,0.020,3,1.00,1,33.33%,0.33,2,66.67%,0.67,1,33.33%,0.33,6,17.65%,2.00,,,,,,,,,,,1,0.33,,,,,,,1,0.33,2,11.76%,0.67,2,0.67,1,0.33,1,100.00%,0.33,,,,,,,,,,,,,,,,,,2,18.18%,0.67,1,100.00%,0.33,,,,,,,,,,,,2,33.33%,0.67,,,,,2,66.67%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,1,33.33%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
